DUA;Item;Fecha;Año;Importador;RUC;Regimen;Código NCM;Aduana;Vía Transporte;Nombre Transportista;Manifiesto;Conocimiento;Puerto de Embarque;País de Origen;Pais de Procedencia;Cantidad Comercial;Unidad de Medida;Cant. VF;U.V.F.;Bultos;Tipo de Bulto;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitario;U$S Flete;Kgs. Netos;TN Netos;Kgs. Brutos;Proveedor;Marca;Descripción de Mercadería;Descripción para Filtro
118-008732;0023;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;4;U;4;UNIDAD;0;No disponible;10187.04;2546.76;10520.64;2630.16;228.38;125.59;0.12559;132.2;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LETRERO. ADB. SIN MODELO LETRERO ILUMINACION PISTA AEROPUERTO L-858(L) LETRERO: TP312 LED800H.1700L.SNGL.W SW.1T.;LETRERO. ADB. SIN MODELO LETRERO ILUMINACION PISTA AEROPUERTO L-858(L) LETRERO: TP312 LED800H.1700L.SNGL.W SW.1T.
118-008732;0024;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;4;U;4;UNIDAD;0;No disponible;10018.51;2504.63;10346.59;2586.65;224.6;123.51;0.12351;130.01;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LETRERO. ADB. SIN MODELO LETRERO ILUMINACION PISTA AEROPUERTO L-858(L) LETRERO: TP312 LED800H.1900L.SNGL.W SW.1T.;LETRERO. ADB. SIN MODELO LETRERO ILUMINACION PISTA AEROPUERTO L-858(L) LETRERO: TP312 LED800H.1900L.SNGL.W SW.1T.
118-008732;0025;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;4;U;4;UNIDAD;0;No disponible;15406.24;3851.56;15910.75;3977.69;345.39;189.93;0.18993;199.93;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LETRERO. ADB. SIN MODELO LETRERO ILUMINACION PISTA AEROPUERTO L-858(L) LETRERO: TP312 LED800H.2500L.STD.DBL.W SW.1T.;LETRERO. ADB. SIN MODELO LETRERO ILUMINACION PISTA AEROPUERTO L-858(L) LETRERO: TP312 LED800H.2500L.STD.DBL.W SW.1T.
118-008732;0026;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;10;U;10;UNIDAD;0;No disponible;39018.62;3901.86;40296.36;4029.64;874.77;481.04;0.48104;506.36;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LETRERO. ADB. SIN MODELO LETRERO ILUMINACION PISTA AEROPUERTO L-858(L) LETRERO: TP312 LED800H.2700L.STD.DBL.W SW.1T.;LETRERO. ADB. SIN MODELO LETRERO ILUMINACION PISTA AEROPUERTO L-858(L) LETRERO: TP312 LED800H.2700L.STD.DBL.W SW.1T.
118-008732;0027;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;10;U;10;UNIDAD;0;No disponible;15795.31;1579.53;16312.56;1631.26;354.12;194.73;0.19473;204.98;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LETRERO. ADB. SIN MODELO LETRERO ILUMINACION PISTA AEROPUERTO L-858(L) LETRERO: TP312 LED800H.900L.SNGL.W SW.1T.;LETRERO. ADB. SIN MODELO LETRERO ILUMINACION PISTA AEROPUERTO L-858(L) LETRERO: TP312 LED800H.900L.SNGL.W SW.1T.
118-008732;0028;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85371090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;131;U;131;UNIDAD;0;No disponible;62801.04;479.4;64857.58;495.1;1407.96;774.25;0.77425;815;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;UNIDADES DE CAMPO. ADB. SIN MODELO UNIDADES DE CAMPO ILUMINACION PISTA AEROPUERTO ILCMS. UNIDADES DE CAMPO: AGC REM. 1 CH. STYLE 7.;UNIDADES DE CAMPO. ADB. SIN MODELO UNIDADES DE CAMPO ILUMINACION PISTA AEROPUERTO ILCMS. UNIDADES DE CAMPO: AGC REM. 1 CH. STYLE 7.
118-008732;0029;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85371090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;168;U;168;UNIDAD;0;No disponible;86469.13;514.7;89300.73;531.55;1938.58;1066.05;1.06605;1122.15;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;UNIDADES DE CAMPO. ADB. SIN MODELO UNIDADES DE CAMPO ILUMINACION PISTA AEROPUERTO ILCMS. UNIDADES DE CAMPO: AGC REM. 2 CH STYLE 7.;UNIDADES DE CAMPO. ADB. SIN MODELO UNIDADES DE CAMPO ILUMINACION PISTA AEROPUERTO ILCMS. UNIDADES DE CAMPO: AGC REM. 2 CH STYLE 7.
118-008732;0030;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;90318090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;1;U;1;UNIDAD;0;No disponible;2664.92;2664.92;2752.19;2752.19;59.74;32.85;0.03285;34.58;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;HERRAMIENTAS. ADB. SIN MODELO HERRAMIENTAS ILUMINACION PISTA AEROPUERTO EXTRAS: EREL ALIGNMENT TOOL + CASE.;HERRAMIENTAS. ADB. SIN MODELO HERRAMIENTAS ILUMINACION PISTA AEROPUERTO EXTRAS: EREL ALIGNMENT TOOL + CASE.
118-008732;0031;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;39269090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;4;U;4;UNIDAD;0;No disponible;2057.99;514.5;2125.39;531.35;46.13;25.37;0.02537;26.7;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/825100;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/825100
118-008732;0032;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;39269090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;2;U;2;UNIDAD;0;No disponible;716.43;358.22;739.9;369.95;16.06;8.83;0.00883;9.29;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/619100;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/619100
118-008732;0033;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;39269090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;3;U;3;UNIDAD;0;No disponible;1385.86;461.95;1431.24;477.08;31.07;17.08;0.01708;17.98;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/623100;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/623100
118-008732;0034;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;39269090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;2;U;2;UNIDAD;0;No disponible;770.2;385.1;795.43;397.72;17.26;9.49;0.00949;9.99;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/621100;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/621100
118-008732;0035;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;39269090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;1;U;1;UNIDAD;0;No disponible;404.41;404.41;417.66;417.66;9.06;4.98;0.00498;5.24;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/627100;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/627100
118-008732;0036;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;39269090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;1;U;1;UNIDAD;0;No disponible;249.88;249.88;258.07;258.07;5.6;3.08;0.00308;3.24;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/615100;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/615100
118-008732;0037;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;39269090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;2;U;2;UNIDAD;0;No disponible;691.22;345.61;713.86;356.93;15.49;8.52;0.00852;8.97;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/819100;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/819100
118-008732;0038;08/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;39269090;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;03118-21;NTMIA211527;MIAMI;Estados Unidos;España;4;U;4;UNIDAD;0;No disponible;1638.77;409.69;1692.43;423.11;36.73;20.2;0.0202;21.26;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/817100;PANEL. ADB. SIN MODELO PANEL ILUMINACION PISTA AEROPUERTO ICAO SIGN LEGEND PANEL ASSY 800H REF. 44A7433/817100
118-029746;0045;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85309000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;352;U;352;UNIDAD;0;No disponible;3461.55;9.83;3560.83;10.12;63.67;36.7;0.0367;38.63;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;RETROREFLECTIVO. ADB. ADB208800 20 RETROREFLECTIVO  L-853 RETROREFLECTIVO GROUND MNT. SOCKET YELLOW;RETROREFLECTIVO. ADB. ADB208800 20 RETROREFLECTIVO  L-853 RETROREFLECTIVO GROUND MNT. SOCKET YELLOW
118-029746;0044;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85309000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;342;U;342;UNIDAD;0;No disponible;17753.62;51.91;18262.8;53.4;326.54;188.22;0.18822;198.13;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;RETROREFLECTIVO. ADB. ADB208010 06 RETROREFLECTIVO  L-853 RETROREFLECTIVO BORDE DE CALLE RODAJE Y/B;RETROREFLECTIVO. ADB. ADB208010 06 RETROREFLECTIVO  L-853 RETROREFLECTIVO BORDE DE CALLE RODAJE Y/B
118-029746;0043;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;1;U;1;UNIDAD;0;No disponible;5457.23;5457.23;5613.75;5613.75;100.37;57.85;0.05785;60.9;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;DESTELLOS. ADB. MCU800D- SFL-20 DESTELLOS  DESTELLOS EMP: FLASH LIGHT CONTROLLER MULTIWIR ICAODOOR;DESTELLOS. ADB. MCU800D- SFL-20 DESTELLOS  DESTELLOS EMP: FLASH LIGHT CONTROLLER MULTIWIR ICAODOOR
118-029746;0042;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;13;U;13;UNIDAD;0;No disponible;6195.84;476.6;6373.54;490.27;113.96;65.69;0.06569;69.14;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;DESTELLOS. ADB. 211.319 DESTELLOS  DESTELLOS EMP: ERNI 12 SHALLOW BASE WITH O-RING;DESTELLOS. ADB. 211.319 DESTELLOS  DESTELLOS EMP: ERNI 12 SHALLOW BASE WITH O-RING
118-029746;0041;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;21;U;21;UNIDAD;0;No disponible;280.49;13.36;288.53;13.74;5.15;2.97;0.00297;3.13;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;DESTELLOS. ADB. 300.245 DESTELLOS  DESTELLOS EMP&ELEV: PHOENIX CONNECTOR RECEPTACLE;DESTELLOS. ADB. 300.245 DESTELLOS  DESTELLOS EMP&ELEV: PHOENIX CONNECTOR RECEPTACLE
118-029746;0040;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;21;U;21;UNIDAD;0;No disponible;390.74;18.61;401.94;19.14;7.18;4.14;0.00414;4.36;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;DESTELLOS. ADB. 300.241 DESTELLOS  DESTELLOS EMP&ELEV: PHOENIX CONNECTOR PLUG (QPD NUT INCL.).;DESTELLOS. ADB. 300.241 DESTELLOS  DESTELLOS EMP&ELEV: PHOENIX CONNECTOR PLUG (QPD NUT INCL.).
118-029746;0039;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;21;U;21;UNIDAD;0;No disponible;16475.24;784.54;16947.76;807.04;303.03;174.67;0.17467;183.86;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;DESTELLOS. ADB. P864 DESTELLOS  DESTELLOS EMP&ELEV: PDU800D-SFL POWER DISTRIBUTION UNIT;DESTELLOS. ADB. P864 DESTELLOS  DESTELLOS EMP&ELEV: PDU800D-SFL POWER DISTRIBUTION UNIT
118-029746;0038;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;21;U;21;UNIDAD;0;No disponible;2397.55;114.17;2466.32;117.44;44.09;25.41;0.02541;26.75;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;DESTELLOS. ADB. P1029 DESTELLOS ILUMINACION PISTA AEROPUERTO DESTELLOS EMP&ELEV: JBX800D-SFL CONN BOX 3PH.5-POLE.;DESTELLOS. ADB. P1029 DESTELLOS ILUMINACION PISTA AEROPUERTO DESTELLOS EMP&ELEV: JBX800D-SFL CONN BOX 3PH.5-POLE.
118-029746;0037;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;13;U;13;UNIDAD;0;No disponible;23517.67;1809.05;24192.16;1860.94;432.56;249.34;0.24934;262.46;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;DESTELLOS. ADB. 868.211.1 DESTELLOS ILUMINACION PISTA AEROPUERTO DESTELLOS EMP LUZ: IL 868D-SFL/TIL-COLD/W SET SINGLE INSET.;DESTELLOS. ADB. 868.211.1 DESTELLOS ILUMINACION PISTA AEROPUERTO DESTELLOS EMP LUZ: IL 868D-SFL/TIL-COLD/W SET SINGLE INSET.
118-029746;0036;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;1;U;1;UNIDAD;0;No disponible;34.96;34.96;35.97;35.97;0.64;0.37;0.00037;0.39;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;DESTELLOS. ADB. SP.A4756 DESTELLOS ILUMINACION PISTA AEROPUERTO DESTELLOS ELEV: USB 2M CABLE FOR MCU800D-SFL;DESTELLOS. ADB. SP.A4756 DESTELLOS ILUMINACION PISTA AEROPUERTO DESTELLOS ELEV: USB 2M CABLE FOR MCU800D-SFL
118-029746;0035;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;1;U;1;UNIDAD;0;No disponible;1067.47;1067.47;1098.09;1098.09;19.63;11.31;0.01131;11.91;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;DESTELLOS. ADB. LUC147105 R1 DESTELLOS ILUMINACION PISTA AEROPUERTO DESTELLOS ELEV: SET OF COMM CABLE FOR LUCMC + PSD800D;DESTELLOS. ADB. LUC147105 R1 DESTELLOS ILUMINACION PISTA AEROPUERTO DESTELLOS ELEV: SET OF COMM CABLE FOR LUCMC + PSD800D
118-029746;0034;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;1;U;1;UNIDAD;0;No disponible;900.28;900.28;926.1;926.1;16.55;9.54;0.00954;10.04;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;DESTELLOS. ADB. P1030 DESTELLOS ILUMINACION PISTA AEROPUERTO DESTELLOS ELEV: PSD800D-SFL DONGLE FOR IL868D INSET;DESTELLOS. ADB. P1030 DESTELLOS ILUMINACION PISTA AEROPUERTO DESTELLOS ELEV: PSD800D-SFL DONGLE FOR IL868D INSET
118-029746;0033;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;1;U;1;UNIDAD;0;No disponible;1459.5;1459.5;1501.36;1501.36;26.84;15.47;0.01547;16.28;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;DESTELLOS. ADB. P1006 DESTELLOS ILUMINACION PISTA AEROPUERTO DESTELLOS ELEV: OLP800D-SFL LIGHTNING AND OVP;DESTELLOS. ADB. P1006 DESTELLOS ILUMINACION PISTA AEROPUERTO DESTELLOS ELEV: OLP800D-SFL LIGHTNING AND OVP
118-029746;0032;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;3;U;3;UNIDAD;0;No disponible;234.3;78.1;241.02;80.34;4.31;2.48;0.00248;2.61;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;DESTELLOS. ADB. A3214 DESTELLOS ILUMINACION PISTA AEROPUERTO DESTELLOS ELEV: FRANGIBLE COUPLING PIPE MNT EL 817D-SFL;DESTELLOS. ADB. A3214 DESTELLOS ILUMINACION PISTA AEROPUERTO DESTELLOS ELEV: FRANGIBLE COUPLING PIPE MNT EL 817D-SFL
118-029746;0031;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;33;U;33;UNIDAD;0;No disponible;19277.99;584.18;19830.88;600.94;354.58;204.39;0.20439;215.14;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. EAPS2WN0 0SI0011 LUZ ILUMINACION PISTA AEROPUERTO LUZ APP/BP ELEV: APPROACH-GLASS-1P-W-ICAO-NO MON-CB;LUZ. ADB. EAPS2WN0 0SI0011 LUZ ILUMINACION PISTA AEROPUERTO LUZ APP/BP ELEV: APPROACH-GLASS-1P-W-ICAO-NO MON-CB
118-029746;0030;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;1;U;1;UNIDAD;0;No disponible;790.94;790.94;813.63;813.63;14.54;8.38;0.00838;8.82;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. EENS2RN00 MI0011 LUZ ILUMINACION PISTA AEROPUERTO L-862E (L) LUZ RWY END ELEV: GLASS-1P-R-ICAO-MON-CB;LUZ. ADB. EENS2RN00 MI0011 LUZ ILUMINACION PISTA AEROPUERTO L-862E (L) LUZ RWY END ELEV: GLASS-1P-R-ICAO-MON-CB
118-029746;0029;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;1;U;1;UNIDAD;0;No disponible;608.64;608.64;626.1;626.1;11.19;6.45;0.00645;6.79;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. ETHS2GN0 0MI0011 LUZ ILUMINACION PISTA AEROPUERTO L-862E (L) LUZ DE BARRA THR ELEV: GLASS-1P-G-ICAO- MON-CB. C;LUZ. ADB. ETHS2GN0 0MI0011 LUZ ILUMINACION PISTA AEROPUERTO L-862E (L) LUZ DE BARRA THR ELEV: GLASS-1P-G-ICAO- MON-CB. C
118-029746;0028;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;158;U;158;UNIDAD;0;No disponible;66358.52;419.99;68261.69;432.04;1220.55;703.55;0.70355;740.57;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SISBS1UW 0RNMIA23 LUZ ILUMINACION PISTA AEROPUERTO L-852S (L) LUZ BARRA PARADA & NO ENTRY: SL-SB-I-8-U-W-S-R-1C;LUZ. ADB. SISBS1UW 0RNMIA23 LUZ ILUMINACION PISTA AEROPUERTO L-852S (L) LUZ BARRA PARADA & NO ENTRY: SL-SB-I-8-U-W-S-R-1C
118-029746;0027;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;10;U;10;UNIDAD;0;No disponible;6595.17;659.52;6784.32;678.43;121.3;69.92;0.06992;73.6;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SITCS1BW0 GYMIA33 LUZ ILUMINACION PISTA AEROPUERTO L-852D (L) LUZ TWY-C DOBLE: SL-TC-I-8-W-S-GY-2C-I.;LUZ. ADB. SITCS1BW0 GYMIA33 LUZ ILUMINACION PISTA AEROPUERTO L-852D (L) LUZ TWY-C DOBLE: SL-TC-I-8-W-S-GY-2C-I.
118-029746;0026;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;4;U;4;UNIDAD;0;No disponible;2638.07;659.52;2713.73;678.43;48.52;27.97;0.02797;29.44;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SITCS1BW0 GGMIA33 LUZ ILUMINACION PISTA AEROPUERTO L-852D (L) LUZ TWY-C DOBLE: SL-TC-I-8-B-W-S-GG-2C;LUZ. ADB. SITCS1BW0 GGMIA33 LUZ ILUMINACION PISTA AEROPUERTO L-852D (L) LUZ TWY-C DOBLE: SL-TC-I-8-B-W-S-GG-2C
